Glyncoch CF37 3DA,Glyncoch Covid19 community support group,Rhondda Cynon Taf,W06000016,https://www.facebook.com/groups/2567769563490521/,
"Goodwick, Pembrokeshire",Goodwick Mutual Aid Group,Pembrokeshire,W06000009,https://www.facebook.com/groups/249992116163040/,
"Gower, Swansea ",We are Gower COVID-19 Mutual Aid & Community Page ,Swansea,W06000011,https://www.facebook.com/groups/509317506645726/,
"Gower, Swansea ",Gower Support Group - Francesca O’Brien ,Swansea,W06000011,https://www.facebook.com/groups/200096814588785/,
"Grosmont, Wales","Working Together, Grosmont",Monmouthshire,W06000021,https://grosmont.wales/,
"Haverfordwest, Pembrokeshire",Haverhelp During Coronavirus,Pembrokeshire,W06000009,https://www.facebook.com/groups/844894585984572/,
"Henllys, Cwmbran, South Wales",Henllys COVID-19,Torfaen,W06000020,https://www.facebook.com/groups/807440326429406/,
Holywell,Holywell Coronavirus Support ,Flintshire,W06000005,https://www.facebook.com/groups/215409109820854/,
"Hope, Caergwrle, Abermorddu, Cefn y Bedd, Flintshire ",Hope-Caergwrle-Abermorddu-Cefn y Bedd Mutual Aid Group,Flintshire,W06000005,https://www.facebook.com/groups/2425022358/,
"Keeston, Pembrokeshire",Keeston Mutual Aid Group,Pembrokeshire,W06000009,https://www.facebook.com/groups/236700560819521/,
"Kidwelly, UK",Crisial Davies,Carmarthenshire,W06000010,https://m.facebook.com/groups/2308489282784675,
Lampeter,Lampeter Corona Virus Support Group COVID 19,Ceredigion,W06000008,https://www.facebook.com/groups/710463783094284/,
LD8 2NW,Discoed Covid-19 support group,Powys,W06000023,https://www.facebook.com/groups/832092763952188/,
"Llanbedr, Gwynedd",Cymuned Llanbedr Community Eryri-Snowdonia,Gwynedd,W06000002,https://www.facebook.com/llanbedr/,
Llanbrynmair ,Llanbrynmair Corona community response group,Powys,W06000023,https://www.facebook.com/groups/1249103548633011/,
Llandaff,Llandaff Covid-19 Assistance,Cardiff,W06000015,https://www.facebook.com/groups/235091941000376/about/,
Llandeilo,Llandeilo Covid-19 Community Support Group,Carmarthenshire,W06000010,https://www.facebook.com/groups/196451478462428/,
"Llandogo, wye valley",Llandogo covid-19 mutual aid ,Monmouthshire,W06000021,https://www.facebook.com/groups/639477593560528/,
"Llandough, Vale of Glamorgan",Llandough Covid-19 Mutual Aid Group,Vale of Glamorgan,W06000014,https://www.facebook.com/groups/216736309441390/,
Llandrindod Wells,Llandrindod Community Covid 19 Support,Powys,W06000023,https://www.facebook.com/groups/204963444151360/,
Llandudno,Llandudno Covid-19 Action Network,Conwy,W06000003,https://www.facebook.com/groups/227054078418261/members/,
Llanelli,Coronavirus Llanelli Support ,Carmarthenshire,W06000010,https://www.facebook.com/groups/299913577639565/,
"Llanfrothen, Gwynedd",Y Garreg Groceries and Errands Hub,Gwynedd,W06000002,https://www.facebook.com/ygarreg/,
Llangammarch,Llangammarch Community,Powys,W06000023,https://nextdoor.co.uk/news_feed/,
"Llanidloes, Powys",Llanidloes COVID-19 Support Group,Powys,W06000023,https://www.facebook.com/groups/228361681637895/,
Llanrhystud Ceredigion,Llanrhystud Corona Virus Support,Ceredigion,W06000008,https://www.facebook.com/groups/2756775227769091/,
Llansilin Powys ,Llansillin Community Volunteers ,Powys,W06000023,https://www.facebook.com/groups/609619539622604/,
"Llanwyddelan, Adfa, Cefn Coch, Llanllugan",HIlltop Helpers,Powys,W06000023,https://www.facebook.com/search/posts/,
"Llanymynech, SY22https",Llanymynech Covid 19 Support Group,Powys,W06000023,https://www.facebook.com/groups/207094913840556/,
"Machynlleth, Powys", Machynlleth Corona Community Response,Powys,W06000023,https://www.facebook.com/machcoronaresponse/,
Magor and Undy,Magor and Undy Covid 19 community support,Monmouthshire,W06000021,https://www.facebook.com/groups/514505086140350/,
"Marchog Ward, Bangor",Maes G Corona Virus Support Group (Marchog),Gwynedd,W06000002,https://www.facebook.com/maes-g-corona-virus-support-group-166216060559730,
"Marloes, Pembrokeshire",Marloes & St Brides Covid-19 Support Group,Pembrokeshire,W06000009,https://api.whatsapp.com/send,
"Marloes, Pwmbrokeshire",Marloes & St Brides Support,Pembrokeshire,W06000009,https://m.facebook.com/etruelove85,
"Melbourne Road & Georgian Way, Llanishen, Cardiff, UK, CF14 5NH ",Melbourne & Georgian Mutual Aid Group,Cardiff,W06000015,https://www.facebook.com/groups/2473944462936303/,
"Melin area of Neath, Neath Port Talbot",Melin Covid-19 Support Group,Neath Port Talbot,W06000012,https://www.facebook.com/groups/210846583484922/,
"Merches Gardens, Cardiff CF11 6RE, UK",Grangetown Community Volunteers,Cardiff,W06000015,http://www.grangetowncardiff.co.uk,
Merthyr Tydfil,Merthyr Covid-19 Mutual Aid Network,Merthyr Tydfil,W06000024,https://m.facebook.com/story.php,
Miskin Pontyclun RCT,Miskin Community Friends,Rhondda Cynon Taf,W06000016,https://www.facebook.com/groups/606150183563118/,
Monmouth,Monmouth Self Isolation Support,Monmouthshire,W06000021,https://www.facebook.com/groups/928145774269826/,
Narberth Pembrokeshire Wales,Covid-19 Mutual Aid Pembrokeshire,Pembrokeshire,W06000009,https://www.facebook.com/groups/201405821115376/,
Neath,Covid 19 Neath & Skewen Support Group,Neath Port Talbot,W06000012,https://www.facebook.com/groups/222051098944405/,
Neath,St Joseph's R C Parish community support,Neath Port Talbot,W06000012,https://m.facebook.com/groups/209998053550815/,
Neath North,Neath North Residents Covid-19 Support Group,Neath Port Talbot,W06000012,https://www.facebook.com/groups/448708435776204/,
"New Inn, Pontypool, UK",New Inn Corona Virus Community Support,Torfaen,W06000020,https://www.facebook.com/groups/2533872780158819/,
Newport Pembrokeshire,Newport Trefdraeth Corona virus help,Pembrokeshire,W06000009,https://www.facebook.com/groups/190760015690311/,
"Newport, South Wales",Covid-19 mutual aid Newport group,Newport,W06000022,https://www.facebook.com/groups/covid19newport,
"Newport, UK",Little Helpers ,Newport,W06000022,https://www.facebook.com/groups/1033525720366303,
"Newtown, Powys.",Newtown Powys COVID-19 Mutual Aid,Powys,W06000023,https://www.facebook.com/groups/671541386934532/,
"Neyland, Pembrokeshire, Wales",Neyland Community Group,Pembrokeshire,W06000009,https://www.facebook.com/groups/291684121800143/,
North Wales ,Covid 19 support Ewloe Hawarden and surrounding areas ,Conwy,W06000003,https://m.facebook.com/groups/234086787726824,
"Overland Road, The Mumbles, Swansea",Overland Road Support Group,Swansea,W06000011,https://www.facebook.com/groups/2592923680922293/,
"Overton, Penley, and South Wrexham",South Wrexham Community Reponse: Covid-19,Wrexham,W06000006,https://www.facebook.com/communitywellbeingservice/,
"Oxtens, Coed Eva, Cwmbran NP44 4TP, UK",Coed Eva Community - Covid 19 Support,Torfaen,W06000020,https://www.facebook.com/groups/475764279184930/,
"Pantydwr & St. Harmon and surrounding, Powys, Mid Wales",Pantydwr & St. Harmon Covid-19 (Coronavirus) Support,Powys,W06000023,https://www.facebook.com/groups/2795761487209038/,
"Pembroke, Wales, UK",Pembroke Needs You,Pembrokeshire,W06000009,https://www.facebook.com/groups/688508338555798/,
Penarth ,Helping Hands ,Vale of Glamorgan,W06000014,https://m.facebook.com/groups/207933657118081,
"Penclawdd, Swansea",facebook.com/julia.okeeffe.731,Swansea,W06000011,https://www.facebook.com/julia.okeeffe.731/timeline,
"Pencoed, South Wales CF35 ",Pencoed Coronavirus Support Group,Bridgend,W06000013,https://www.facebook.com/groups/894214391009594/about/,
"Peniel, Carmarthenshire",Cymorth Coronavirus Peniel,Carmarthenshire,W06000010,https://www.facebook.com/groups/1541237276042265/,
Penmachno,Grŵp Cefnogi Penmachno Support Group (coronavirus),Conwy,W06000003,https://www.facebook.com/groups/penmachno.coronavirus/,
"Penmaenmawr, Dwygyfylchi & Llanfairfechan, ",Happy Helpers,Conwy,W06000003,https://www.facebook.com/groups/201798667713015/,
Penpedairheol South Wales ,PENPEDAIRHEOL COVID-19 SELF ISOLATION HELP FOR THE VULNERABLE ,Caerphilly,W06000018,https://www.facebook.com/groups/577390389529582/,
"Penrhyn Avenue, Bangor LL57 1LT, UK",MaesG Coronavirus Supprt Group,Gwynedd,W06000002,https://www.facebook.com/maes-g-corona-virus-support-group-166216060559730/,
Pontyates Carmarthenshire Wales,pontyates noticeboard,Carmarthenshire,W06000010,https://www.facebook.com/groups/pontyateshelp/,
"Pontyclun, Rhondda Cynon Taf",Love Spreads <3,Rhondda Cynon Taf,W06000016,https://www.facebook.com/groups/2993394010768817/,
Pontypool Torfaen ,Pontypool covid19  help group ,Torfaen,W06000020,https://www.facebook.com/groups/562773531254475/,
"Pontypool, South Wales",Pontypool Covid-19 Help Group,Torfaen,W06000020,https://docs.google.com/forms/d/e/1faipqlsdjrgqhazomhdsjdg3nnye30ys7szel-apcrqh80d1g-iqrgq/viewform,
Porth ,Spectacle Theatre Ltd ,Rhondda Cynon Taf,W06000016,http://www.spectacletheatre.co.uk,
Porthcawl,Porthcawl COVID 19 Strategy Group,Bridgend,W06000013,https://porthcawlc19s.weebly.com,
Prestatyn,Covid-19 Community Response - Prestatyn,Denbighshire,W06000004,https://www.facebook.com/groups/2716349328462604/,
Prestatyn and Rhyl ,Prestatyn and Rhyl Covid-19 Mutual Aid Group,Denbighshire,W06000004,https://www.facebook.com/100004856688012/posts/1367828646722345/,
"Presteigne, UK",Presteigne & Norton Coronavirus Community Response,Powys,W06000023,https://www.facebook.com/presteigne-norton-community-covid-19-support-101948184783706/,
"R.c.t  Gilfach goch,  south wales",Gilfach goch coronavirus help group,Rhondda Cynon Taf,W06000016,https://www.facebook.com/0778angie,
Raglan,Raglan Covid-19 Assistance,Monmouthshire,W06000021,https://m.facebook.com/groups/177251319141603,
"Rhayader, Powys",Rhayader Covid-19 Support Network,Powys,W06000023,https://www.facebook.com/rhayader-covid-19-support-network-102898501351327/,
Rhondda Cynon Taff RCT,Stay Connected Telephone Befriending Network,Rhondda Cynon Taf,W06000016,https://www.facebook.com/mhmwales,
"Rhoose, Vale of Glamorgan",Rhoose Coronavirus Help,Vale of Glamorgan,W06000014,https://www.facebook.com/groups/214436179920021/,
Rhydargaeau. Carmarthenshire,Cymorth/Help Coronavirus Rhydargaeau,Carmarthenshire,W06000010,https://www.facebook.com/groups/1059737241056360/,
"Rhyl, Denbighshire ",Covid 19 Bruton Park& surrounding areas community support group ,Denbighshire,W06000004,https://www.facebook.com/search/top/,
"Riverside, Cardiff",Riverside Covid-19 Mutual Aid Group,Cardiff,W06000015,https://www.facebook.com/groups/516781909027928/,
"Rogiet, Monmouthshire",Rogiet Coronavirus (Covid 19) Community Support Group,Monmouthshire,W06000021,https://www.facebook.com/groups/566241517580215/permalink/566243767579990/,
Rossett & Burton,Rossett & Burton Mutual Aid,Wrexham,W06000006,https://www.facebook.com/groups/127968321335022/,
SA1 5SW,The Gathering Place,Swansea,W06000011,https://www.facebook.com/thegatheringplaceuk/,
SA62 6SR,Covid-19 Mutual Aid UK St Davids and surrounding areas,Pembrokeshire,W06000009,https://www.facebook.com/groups/228724638172201/228724644838867/,
South Wales,CoronaVirus South Wales,Rhondda Cynon Taf,W06000016,https://www.facebook.com/groups/coronavirussouthwales/,
Splott/ Adamsdown (Cardiff),Splott/ Adamsdown Covid 19 Mutual Aid ,Cardiff,W06000015,https://www.facebook.com/groups/633534294092813/,
St Brides Major CF32 0SH,Helping Hands St Brides Major,Vale of Glamorgan,W06000014,https://www.facebook.com/groups/153075902516684,
"St Hilary, Vale of Glamorgan",St Hilary Support Group,Vale of Glamorgan,W06000014,https://www.facebook.com/groups/sthilary/,
Swansea,Swansea Covid 19 support group,Swansea,W06000011,https://www.facebook.com/groups/1110458535954111/,
Swansea,Swansea Isolation Activity Packs,Swansea,W06000011,https://www.facebook.com/swanseaactivitypacks/,
"Swansea SA4, UK",Three Crosses Mutual Aid Group,Swansea,W06000011,http://threecrosses.org.uk,
"Swansea SA7 9LA, UK",Paul Popham Fund: Renal Support Wales,Swansea,W06000011,http://www.paulpophamfund.co.uk,
"Tabernacle Street, Buckley CH7 2JT, UK",Buckley Emergency Response Group,Flintshire,W06000005,http://www.facebook.com/the,
"Tabernacle Street, Buckley CH7 2JT, UK",Buckley Emergency Response Team,Flintshire,W06000005,https://www.facebook.com/groups/883174221802686/,
Taff's well village hall ,Covid 19 help and support Taffs Well and nantgarw,Rhondda Cynon Taf,W06000016,https://www.facebook.com/covid-19-help-and-support-taffs-well-and-nantgarw-106246037675442/,
"Talybont & Llandygai, Gwynedd, Wales",Grŵp Cefnogi CORONAVIRUS Talybont-Llandygai Support Group,Gwynedd,W06000002,https://www.facebook.com/groups/606483796601986/,
"Thornhill, Cardiff CF14",Thornhill Covid-19 - Mutual Aid,Cardiff,W06000015,https://www.facebook.com/groups/597715667480516/,
"Tircoed, Swansea ",Tircoed Covid-19 Community Support Group,Swansea,W06000011,https://www.facebook.com/groups/215980296162269/,
Tonteg/Church Village/ Llantwit Fadre,Salem Chapel Foodbank Delivery and Support,Rhondda Cynon Taf,W06000016,https://salemtonteg.wordpress.com/,
Tremorfa & Pengam Green (Cardiff),Tremorfa / Pengam Green COVID-19 Mutual Aid Group,Cardiff,W06000015,https://www.facebook.com/groups/tremorfapengamgreen/,
"Trethomas, Caerphilly CF83 8FL, UK",The BMMR Parish Trust CARE Project,Caerphilly,W06000018,https://bmmr.church/coronavirus,
Ty'n-y-Groes,Ty'n-y-Groes COVID-19 Support Group,Conwy,W06000003,https://www.facebook.com/groups/503484756992228/,
"Tywyn and District, Gwynedd, Wales",Tywyn and District Corona Support,Gwynedd,W06000002,https://www.facebook.com/tywyncoronasupport/,
"Usk, Wales ",Usk area coronavirus help and support  ,Monmouthshire,W06000021,https://www.facebook.com/groups/224082088966427/,
Vale of Glamorgan cf32 0pz,Helping Hands Ogmore-by-Sea,Vale of Glamorgan,W06000014,https://www.facebook.com/groups/141281007210984/,
"Wales, Benllech, LL74 8SY + 8SU",Benllech 8SY and 8SU,Isle of Anglesey,W06000001,https://www.facebook.com/groups/880080229104282/,
"Woodland Road, Croesyceiliog, Cwmbran NP44 2DZ, UK",Croesyceiliog & Llanyrafon Support Group,Torfaen,W06000020,https://www.facebook.com/groups/211440669330816/,
Wr3xham,Covid 19 Overton and surrounding areas,Wrexham,W06000006,https://www.facebook.com/groups/201895507736999/,
Wrexham,"Covid19 Penley, Overton on Dee rural areas",Wrexham,W06000006,https://www.facebook.com/groups/20189550773699,
Wrexham Hightown,Covid-19 Hightown Wrexham,Wrexham,W06000006,https://www.facebook.com/groups/206264707474685/,
Ystalyfera and Ystradgynlais neath port talbot ,YSTALYFERA and ystradgynlais covid-19 aid group,Neath Port Talbot,W06000012,https://www.facebook.com/groups/499637640924566/,
"Dulais Road, Pontarddulais, Swansea SA4 8PA, UK",Pontarddulais Community Response to Coronavirus - Covid-19,Swansea,W06000011,https://www.facebook.com/pontarddulais-community-response-to-coronavirus-covid-19-103423331296995/,
"Shirenewton, Chepstow, UK",MESh Covid 19 Support Group,Monmouthshire,W06000021,https://www.facebook.com/groups/202396024354255/,
Blaenau Gwent,Blaenau Gwent council hub,Blaenau Gwent,W06000019,https://www.blaenau-gwent.gov.uk/en/resident/emergencies-crime-prevention/local-help-support-covid-19/,Tel: 01495 311556; Email: info@blaenau-gwent.gov.uk
Bridgend,Bridgend council hub,Bridgend,W06000013,https://www.bridgend.gov.uk/news/letter-to-residents-on-coronavirus/,Tel: 01656 643643
Caerphilly,Caerphilly council hub,Caerphilly,W06000018,https://www.caerphilly.gov.uk/Services/Health-and-wellbeing/Coronavirus/Support-for-communities,Tel: 01443 815588
Cardiff,Cardiff council hub,Cardiff,W06000015,https://www.volunteercardiff.co.uk/volunteering/volunteering-opportunities/,Tel: 029 2087 1071; Email: advicehub@cardiff.gov.uk
Carmarthenshire,Carmarthenshire council hub,Carmarthenshire,W06000010,http://newsroom.carmarthenshire.gov.wales/2020/02/coronavirus-covid-19-guidance/#.XoNBR4hKguU,Tel: 01267 234567
Ceredigion,Ceredigion council hub,Ceredigion,W06000008,https://www.ceredigion.gov.uk/resident/,Tel: 01545 570881; Email: clic@ceredigion.gov.uk
Conwy,Conwy council hub,Conwy,W06000003,http://www.conwy.gov.uk/en/Spotlight/Whats-New/Pages/Self-isolating-and-need-help-%E2%80%93-find-out-what's-available-in-your-community.aspx,Tel: 01492 575544
Denbighshire,Denbighshire council hub,Denbighshire,W06000004,https://www.denbighshire.gov.uk/en/resident/community-and-living/community-planning/community-resources/community-resources.aspx,Tel: 01824 706000
Flintshire,Flintshire council hub,Flintshire,W06000005,https://www.flintshire.gov.uk/,Tel: 01352 752121 
Gwynedd,Gwynedd council hub,Gwynedd,W06000002,https://www.gwynedd.llyw.cymru/en/Residents/Emergencies/Helping-people-and-communities.aspx,"Tel: 01766 771000, ask for Community Connectors Team"
Isle of Anglesey,Isle of Anglesey council hub,Isle of Anglesey,W06000001,https://www.mentermon.com/en/covid-19/,Tel: 01248 750057
Merthyr Tydfil,Merthyr Tydfil council hub,Merthyr Tydfil,W06000024,https://www.merthyr.gov.uk/resident/coronavirus/,Tel: 01685 725000; Email: customer.care@merthyr.gov.uk
Monmouthshire,Monmouthshire council hub,Monmouthshire,W06000021,https://www.monmouthshire.gov.uk/community-2/,Tel: 01633 644644; Email: contact@monmouthshire.gov.uk
Neath Port Talbot,Neath Port Talbot council hub,Neath Port Talbot,W06000012,https://www.npt.gov.uk/22404,Tel: 01639 686868
Newport,Newport council hub,Newport,W06000022,https://www.newport.gov.uk/en/Council-Democracy/Coronavirus-COVID-19.aspx,Tel: 08000 223 444; Email: info@newport.gov.uk
Pembrokeshire,Pembrokeshire council hub,Pembrokeshire,W06000009,https://www.pembrokeshire.gov.uk/coronavirus-covid-19-community-information/i-need-some-help,Tel: 01437 776301; Email: communitycovid19@pembrokeshire.gov.uk
Powys,Powys council hub,Powys,W06000023,https://en.powys.gov.uk/article/8767/Coronavirus-COVID-19-daily-update,Tel: 01597 828649; Email: community.connectors@pavo.org.uk
Rhondda Cynon Taf,Rhondda Cynon Taf council hub,Rhondda Cynon Taf,W06000016,https://www.rctcbc.gov.uk/EN/GetInvolved/Campaigns/NeighboursNeedYou/YourNeighboursNeedYou%E2%80%93CoronavirusAdvice.aspx,Tel: 01443 425020
Swansea,Swansea council hub,Swansea,W06000011,https://www.swansea.gov.uk/coronavirusadvice,Tel: 01792 544000; Email: covid19@scvs.org.uk
Torfaen,Torfaen council hub,Torfaen,W06000020,https://www.torfaen.gov.uk/en/AboutTheCouncil/Homepage-Stories/COVID-19-Coronavirus.aspx,Tel: 01495 762200; Email: your.call@torfaen.gov.uk
Vale of Glamorgan,Vale of Glamorgan council hub,Vale of Glamorgan,W06000014,https://www.valeofglamorgan.gov.uk/en/our_council/press_and_communications/latest_news/2020/March/Coronavirus-Updates-2020.aspx,Tel: 01446 700111
Wrexham,Wrexham council hub,Wrexham,W06000006,https://avow.org/2020/03/25/open-message-to-all-voluntary-and-community-response-to-coronavirus-from-avow/,Tel: 01978 312556; Email: info@avow.org
